Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit
0,2,DDP70,E5_TSWTSW,,,,2039,5.592101348021,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2040,5.59841507403695,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2041,5.603315454182315,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2042,5.606741347469876,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2043,5.6086550492689495,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2044,5.609024863864961,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2045,5.607826605071954,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2046,5.605044508313979,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2047,5.600665408496478,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2048,5.594680291682778,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2049,5.587088184636256,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2050,5.5794205302266,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2051,5.597800437602479,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2052,5.614722457952235,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2053,5.630171039093431,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2054,5.644131738614792,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2055,5.656591244911418,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2056,5.667537396839303,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2057,5.676959201950426,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2058,5.684846853271948,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2059,5.691191744595709,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2060,5.695986484246595,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2061,5.6992249073010255,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2062,5.700902086229598,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2063,5.701014339940486,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2064,5.699559241203309,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2065,5.696535622435806,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2066,5.691943579838776,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2067,5.685784475867544,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2068,5.67806094003145,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2069,5.668776868015701,,,,,,,,,,,,,,,
0,2,DDP70,E5_TSWTSW,,,,2070,5.657937419123065,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2010,3.2042,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2011,3.7105,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2012,4.2169,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2013,4.5908,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2014,4.964700000000001,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2015,5.1418,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2016,5.3186,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2017,5.331099999999999,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2018,4.0447617408,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2019,4.00755419088,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2020,4.05756619596,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2021,4.1197163661600005,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2022,4.463036623646898,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2023,4.813458409092452,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2024,5.170844515200009,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2025,5.4303597483641814,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2026,5.8302518506593195,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2027,6.119392116070476,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2028,6.566326452393942,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2029,6.888134970588743,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2030,6.667986131772,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2031,6.846510867175244,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2032,7.0261785142100655,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2033,7.206875348694814,,,,,,,,,,,,,,,
0,2,DDP70,E5_TWWTWW,,,,2034,7.388515775984195,,,,,,,,,,,,,,,
